date,title,txt
2021.10.20 23:04,"뉴욕증시, 위험선호 심리 회복에 상승 출발","뉴욕증시는 기업들의 실적 발표 속에 위험선호 심리가 회복되며 상승했다.

20일(미 동부시간) 오전 9시 45분 현재 뉴욕증권거래소(NYSE)에서 다우존스30산업평균지수는 전장보다 37.77포인트(0.11%) 오른 35,495.08을 기록했다.

스탠더드앤드푸어스(S&P)500지수는 전장보다 7.77포인트(0.17%) 상승한 4,527.40을, 기술주 중심의 나스닥지수는 전장보다 21.56포인트(0.14%) 뛴 15,150.65를 나타냈다.

투자자들은 기업 실적과 비트코인 가격 등을 주시했다.

전날 장 마감 후 실적을 발표한 넷플릭스의 주가는 2% 이상 하락 중이다.

넷플릭스는 시장의 예상치를 웃도는 실적을 발표하고 신규 구독자 수도 440만 명 증가해 예상치를 웃도는 증가세를 보였다.

도이체방크는 그러나 넷플릭스의 오는 4분기 신규 구독자수가 주가에 이미 반영이 됐다며 투자 의견을 '매수'에서 '보유'로 하향했다. 넷플릭스는 4분기 신규 구독자 수가 850만 명에 달할 것으로 예상했다.

유나이티드항공도 전날 장 마감 후 예상치를 웃도는 분기 실적을 발표했다. 주가는 2%가량 오르고 있다.

노바백스의 주가는 코로나19 백신 제조에 상당한 어려움에 직면했다는 외신 보도에 20% 가까이 떨어졌다.

버라이즌의 주가도 예상치를 웃도는 실적 발표에 2% 이상 오르고 있다.

이날 장 마감 후 테슬라의 실적이 발표된다. 테슬라는 공급망 차질에도 3개 분기 연속 이익을 달성했을 것으로 예상된다. 테슬라 주가는 0.6% 하락 중이다.

비트코인 가격은 6만5천 달러를 돌파해 사상 최고치를 경신했다.

전날 첫 거래에 나선 비트코인 선물 상장지수펀드(ETF)인 프로쉐어스 비트코인 전략 ETF도 2% 이상 오르고 있다.

뉴욕증시 전문가들은 지금까지 나온 기업 실적에서 공급망 차질과 비용 상승이 이익 마진에 큰 타격을 준 것은 아닌 것으로 보인다고 진단했다.

UBS 글로벌 웰스 매니지먼트의 키란 가네쉬 멀티 자산 전략가는 월스트리트저널에 투자자들은 반도체 분야의 공급 차질과 대기업들이 얼마만큼 비용을 소비자들에게 전가할 수 있는지를 주시하고 있다고 말했다.

그는 ""지금까지 상당히 많은 범위의 기업에 걸쳐 실적이 매우 양호했다""라며 ""투자자들은 투입 비용에 대한 우려나 마진 압박의 징후를 찾고 있으나 큰 우려는 보지 못했다""라고 말했다.

유럽증시는 혼조세를 보였다.

독일 DAX지수는 0.26% 하락했고, 영국 FTSE100지수는 0.11%가량 떨어졌다. 범유럽 지수인 STOXX600지수는 0.09%가량 오르고 있다.

국제유가는 하락 중이다.


11월물 서부텍사스산원유(WTI) 가격은 전장보다 1.01% 하락한 배럴당 82.14달러에, 12월물 브렌트유 가격은 0.82% 떨어진 배럴당 84.39달러에 거래됐다.

[연합뉴스]

Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지"
2021.10.20 17:57,"차백신연구소, 22일 코스닥 신규 상장","차백신연구소
한국거래소는 차백신연구소의 코스닥시장 신규 상장을 승인했다고 20일 밝혔다.

주식 거래는 이달 22일 개시한다. 공모가는 1만1천원이다.

차바이오텍[085660] 계열사인 차백신연구소는 자체 개발한 면역증강플랫폼 기술을 활용해 차세대 백신과 면역 치료제를 개발하는 바이오 기업이다.

[연합뉴스]

Copyrights ⓒ 연합뉴스. 무단 전재 및 재배포금지"
2021.10.20 17:46,[표] 당좌거래정지 (10월 20일),"[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:39,"美헤지펀드 '몽니'에도…IMM-롯데, 한샘 인수 마무리","◆ 레이더M ◆


사모펀드(PEF) 운용사 IMM프라이빗에쿼티(PE)가 국내 1위 인테리어·가구업체 한샘 인수에 종지부를 찍는다. 기존에 알려진 것보다 약 500억원 할인된 형태로 거래가 진행될 예정이다. 미국계 헤지펀드가 인수 실사를 막아달라는 가처분 신청을 내는 등 우여곡절을 겪은 끝에 계약을 확정 짓는 것이다. 20일 투자은행(IB) 업계에 따르면 IMM PE는 이르면 이번주에 한샘을 인수하는 주식매매계약(SPA)을 체결한다. 인수가는 1조4500억원 상당으로 알려졌다.

양측은 기존 예상 인수가인 1조5000억원에서 약 500억원을 할인하는 방안을 논의 중인 것으로 전해진다. 계약서상 거래가를 최대 7.5%까지 할인할 수 있도록 구조가 짜여 있으며, 이에 양측이 할인율 3~4% 수준으로 이견을 좁히고 있다는 후문이다.

거래 대상은 유효 지분 기준 37.8%다. 여기에는 한샘 최대주주 조창걸 한샘 회장 지분(15.45%)과 특수관계인 7인의 보유 주식이 포함됐다. IMM PE는 이번 인수를 전략적투자자(SI) 롯데쇼핑과 함께한다. IMM PE 블라인드 펀드인 로즈골드 4호에서 4000억원가량, 롯데쇼핑에서 약 3000억원, 인수금융(기업 인수를 위한 대출)으로 7000억원 상당을 조달하는 구조다.

이번 SPA 체결은 목표로 삼았던 9월 말에 비해 한 달가량 늦어졌다. 실사 과정에서 양측이 거래가격에 대한 기대 수준 차이를 보였기 때문인 것으로 전해진다. 이에 더해 한샘 2대주주(8.43%)인 미국계 헤지펀드 티턴캐피털파트너스가 이번 M&A에 대해 제동을 걸기도 했다. 지난달 티턴은 수원지방법원 안산지원에 ""인허가, 자산, 지식재산권, 주요 계약 등 자료 제공과 매각 조건, 가격 등을 정하기 위한 기업 실사에 협력하는 어떠한 행위도 하지 못 하게 해 달라""고 가처분 신청을 냈다. 다만, 티턴이 가처분 신청을 냈을 땐 이미 인수를 위한 실사가 마무리된 상태라 실제 인수에는 유의미한 영향을 미치지 못했다고 IB 업계에선 보고 있다.

IMM PE는 홈인테리어시장이 커질 것으로 예상해 한샘에 베팅했다. 재택근무 확산과 홈트레이닝 인기몰이 등으로 인해 집에서 보내는 시간이 늘어나면서 집 꾸미기 수요가 크게 증가한 것이다. 한샘은 거실, 침실, 부엌, 서재 등 집 전체를 공사하는 '리(re)하우스' 토털 인테리어 패키지로 각광을 받고 있다. 이 회사는 지난해 연간 매출액 2조674억원을 찍었는데 이 중 리하우스 매출액이 전년 대비 31.9% 폭증했다.

IMM PE는 한샘의 디지털 경쟁력 강화를 통해 기업가치 극대화를 도모할 것으로 보인다. 인테리어도 온라인을 통해 진행하는 것이 익숙한 MZ세대를 겨냥한 것이다.

이를 위해 유관기업을 추가로 인수해 한샘 경쟁력을 높이는 '볼트온' 전략을 시행할 것으로 관측된다. 한샘 산하로 온라인 인테리어 업체를 편입해 오늘의집, 집꾸미기, 하우저 등 인테리어 이커머스 업체와 정면승부하려는 것이다.


해외 영토도 대폭 넓힌다는 구상이다. 현재 한샘은 미국, 중국, 일본 등에 진출해 있다. 해당 시장에서 입지를 더 강화하는 한편, 인테리어시장이 이제 막 태동하는 개발도상국으로의 확장도 예상된다. IMM PE는 국제적 기관 투자자를 고객으로 두고 있어 포트폴리오 기업의 해외 진출을 도모하는 데 유리하다.

사업 영역을 더 다양화할 계획도 있다. 인테리어 소품, 생활 용품까지 원스톱으로 거래하는 시스템을 구축하는 것이다. SI로 힘을 보탠 롯데그룹은 롯데마트, 롯데하이마트, 건설사 등 여러 오프라인 유통 채널을 보유하고 있어 시너지 효과를 낼 수 있을 것으로 기대된다. 롯데는 최근 신동빈 롯데그룹 회장이 사업 포트폴리오 혁신을 주문하면서 인수·합병(M&A)에 의욕을 드러내는 것으로 알려졌다. 이번 인수전에서는 건축자재·인테리어 소재 강자 LX하우시스와 경쟁해 승리했다.

[박창영 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:39,"2차전지 소재株 엔켐, 공모가 20% 높였다","◆ 레이더M ◆


'2차전지 전해액' 업체 엔켐이 공모가 산정을 위한 수요예측에서 2000대1에 가까운 경쟁률을 거두며 공모가를 상향 조정했다. 전해액시장 성장 잠재력을 높이 평가받은 것으로 보인다.

20일 엔켐은 증권신고서를 정정 공시하며 공모가를 4만2000원으로 확정지었다고 밝혔다. 이는 희망 공모가 최상단(3만5000원) 대비 약 20% 높은 수준이다. 총 1721곳의 기관이 참여해 뜨거운 러브콜을 보낸 덕분이다. 지난 15~18일 진행된 수요예측 최종 경쟁률은 1647.4대1에 달했다.

참여한 기관 중 약 64%가 일정 기간 주식을 팔지 않겠다는 의무보유확약을 써냈다. 통상 상장 주관사는 확약 기간을 길게 써낸 기관에 더 많은 물량을 배정하는 편이다. 이 때문에 최종 확약 비율은 80% 이상까지 갈 가능성이 높다. 한 투자은행(IB) 업계 관계자는 ""엔켐 물량을 받으려고 기관들이 공격적으로 가격을 써 냈다""며 ""4만~4만2000원 중 어느 정도 가격으로 써야할지를 두고 막판까지 눈치를 보는 모양새였다""고 분위기를 전했다.

유통시장에서 2차전지 관련 종목에 대한 뜨거운 관심이 흥행의 주요 배경으로 꼽힌다. 이달 7일 상장한 2차전지 소재 열처리 장비 업체 원준 역시 지난 5거래일 동안 80% 넘는 상승률을 거둔 바 있다. 엔켐이 공모가를 대폭 높이면서 공모금액은 950억원, 상장 직후 시가총액은 6350억원으로 확정됐다. 엔켐은 21일부터 이틀 동안 일반 개인 투자자를 대상으로 청약에 나선다. 청약에 참여하려면 대신증권이나 신한금융투자 중 최소 한 곳의 계좌를 보유하고 있어야 한다. 두 회사에 복수로 청약하는 것은 금지된다. 엔켐은 일반 청약을 마친 뒤 다음달 코스닥시장에 상장할 예정이다. 오정강 엔켐 대표는 ""시장 반응이 뜨거웠던 데 감사하다""며 ""더 열심히 회사를 키워가야겠다는 막중한 책임감도 함께 느끼고 있다""고 소감을 밝혔다.

[강우석 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:39,"""금리 오른다""…M&A시장 소규모 지분 거래만 활발","◆ 레이더M ◆

인수·합병(M&A)시장에서 소수 지분 거래가 활발해지고 있다. 최근 한국은행이 연내 기준금리 추가 인상을 시사하고, 주식시장 조정으로 기업가치 고평가 우려가 제기되면서 바이아웃(경영권 인수)보다 소수 지분 투자로 돈이 몰리는 모양새다.

20일 투자은행(IB) 업계에 따르면 최근 노무라증권 주관으로 진행 중인 티빙 소수 지분 투자 유치 거래에 국내 다수 PEF 운용사가 티저레터(투자안내서)를 수령했다. 거래 대상은 3000억원 규모 티빙 신주다. IB 업계에서는 이번 소수 지분 투자에 성공한 기업은 티빙 주식 10~20% 상당을 보유하게 될 것으로 관측한다.

티빙은 투자 유치 후 1조5000억~2조원대 기업가치를 겨냥하는 것으로 전해진다.

이는 현재 약 150만명으로 알려져 있는 유료 가입자를 바탕으로 온라인 동영상 서비스(OTT) 업계에서 활용하는 기업가치 평가 방식을 적용한 것이다. 티빙은 2023년 유료 가입자 800만명을 목표로 삼고 있다. 한 PEF 운용사 관계자는 ""최근 '오징어게임' 등 한국 콘텐츠의 세계적인 인기로 국내 OTT에도 관심이 커지고 있다""며 ""티빙이 유료 가입자를 목표치 절반만 달성해주더라도 투자자 입장에서는 100%를 넘나드는 수익률을 올릴 수 있을 것""이라고 기대했다.

예금보험공사가 보유한 우리금융지주 지분 인수에는 10개가 넘는 기업이 뛰어들었다. 최근 금융위원회 산하 공적자금관리위원회와 매각 주관사단은 KT, 호반건설, 유진프라이빗에쿼티(PE), 글랜우드PE 등 18개사를 적격 인수 후보(숏리스트)로 선정한 것으로 전해진다.

근래 들어 성공리에 소수 지분 거래를 마친 기업도 여럿이다. 아모레퍼시픽은 오는 29일 화장품 제조·판매업체 코스알엑스 지분 38.4%를 1800억원에 취득할 예정이라고 지난달 공시했다. 에너지·인프라스트럭처 전문 자산운용사 삼천리자산운용은 지난달 신재생에너지 개발·운영 기업 대명에너지 지분 약 10%를 인수하는 주식매매계약(SPA)을 맺었다. PEF 운용사 VIG파트너스는 프리드라이프 지분 10%를 지난달 500억원에 마스턴파트너스에 매각했다.


역대 최대 규모로 커져가던 국내 바이아웃시장이 숨고르기에 들어간 가운데 소수 지분 딜은 늘어나는 배경에는 금리 인상이 있다는 해석이다. 보통 기업 경영권 인수 거래에서 가장 활발한 형태는 인수금 상당 부분을 차입으로 조달하는 레버리지 바이아웃(LBO)이다. 매입 대상 기업 지분을 담보로 삼아 40~70%가량 인수금융(기업 인수를 위한 대출)을 활용한다. 이에 투자를 단행한 기업으로서는 이자율이 상승하면 목표 수익률을 달성하기 위해 피인수 기업 가치를 훨씬 더 가파르게 높여야 한다.

주식시장이 조정 국면을 맞이한 것도 바이아웃에는 부담이다. 향후 국내 기업 주가 향방이 어떻게 될지 모르는 가운데 현재 시가총액을 기준으로 경영권을 인수했다가는 상투를 잡을 수 있다는 판단이다. 한 IB업계 관계자는 ""약 1년 반 동안의 증시 활황으로 인해 기업 오너들은 본인 기업 가치에 대한 눈높이가 상당히 높은 상태""라며 ""이에 매각 측이나 인수 측이나 부담이 적은 소수 지분 거래가 선호되고 있다""고 말했다.

[박창영 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:38,"아든파트너스, 뷰티·헬스케어社 '글로엔트' 200억 투자","◆ 레이더M ◆

20일 사모펀드(PEF) 운용사 아든파트너스가 스타트업 글로엔트그룹에 200억원을 투자했다고 밝혔다.

글로엔트그룹은 서울에 본사를 둔 라이프스타일 기업이다. 뷰티와 헬스케어 및 프리미엄 음료를 판매한다. 글로엔트그룹은 1923년에 오픈한 미국 고급 백화점 체인 바니스뉴욕의 뷰티, 헬스케어, 음료 제품 라인의 마케팅과 리테일 권한을 독점하고 있다. 아든파트너스는 글로엔트그룹이 높은 성장성을 지녔다고 평가해 이번 투자를 결정하게 됐다고 설명했다.

글로엔트그룹은 아든파트너스 투자로 확보한 재원을 데이터 중심의 고도화된 제품을 개발하고 연구하는 데 투입할 예정이다.

아든파트너스는 2014년 설립된 PEF 운용사다. 누적 운용자산 규모는 2500억원 수준이며, 해외 인프라스트럭처 투자 유치 자문 거래 등을 포함해 약 5500억원의 투자 집행 및 자문 업무를 수행했다.

[박창영 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:35,"'천스닥' 추가상승, 게임·콘텐츠株에 달렸다","코스닥이 개인 순매수세에 힘입어 '천스닥'을 회복한 가운데 추가 상승 여부에 시장 관심이 쏠리고 있다.

20일 코스닥은 전날보다 3.73포인트(0.37%) 내린 1001.62에 거래를 마감했다. 지난 13일 이후 5거래일 연속 상승했던 코스닥은 이날도 상승 출발했지만 외국인과 기관의 차익 매물이 출회되며 소폭 밀렸다. 하지만 장 마감까지 1000선을 지켜내는 데 성공했다. 에코프로비엠(-0.51%) 엘앤에프(-3.34%) 등 2차전지 관련주와 펄어비스(-2.04%) 등 게임주가 하락세를 보인 가운데 CJ ENM(3.08%) 스튜디오드래곤(2.15%) 등 미디어·콘텐츠주는 상승 흐름을 이어갔다.

코스닥은 앞서 지난 19일 11거래일 만에 1000선을 재탈환했다. 코스닥은 지난 6일 올 들어 가장 큰 일일 낙폭(3.46%)을 보이며 922.36까지 속절없이 밀렸으나 이후 상승세로 돌아섰다.

금융투자 업계에서는 최근 코스닥 상승세가 미국발 훈풍에서 비롯됐다고 설명한다. 19일(현지시간) 뉴욕증권거래소에서 스탠더드앤드푸어스(S&P)500지수와 나스닥지수는 5거래일 연속 오르며 역대 최고치 수준에 다가섰다. 이날 S&P500지수는 전날보다 0.74% 오른 4519.63에 마감했고, 나스닥지수 역시 0.71% 뛴 1만5129.09로 장을 마쳤다. S&P500지수는 역대 최고치보다 0.58% 낮은 상태이며, 상대적으로 낙폭이 컸던 나스닥지수도 9월 역대 최고치에서 1.78% 낮은 수준까지 올라섰다.

정용택 IBK투자증권 리서치센터장은 ""미국 시장, 특히 나스닥에서 큰 폭의 반등이 나오면서 기술주·성장주가 여전히 건재하다는 인식이 확산됐다""며 ""이에 따라 성장 기업들이 모여 있는 코스닥 시장이 긍정적 영향을 받고 있다""고 말했다.

개인 순매수가 집중된 배경에도 미국 증시가 자리 잡고 있다는 분석이다. 테슬라와 넷플릭스가 미국 증시의 안도 랠리를 이끌면서 테슬라 밸류체인에 포함된 2차전지 소재주와 '오징어게임' 흥행과 관련된 엔터테인먼트·콘텐츠주가 급등했고, 개인투자자들이 이들 업종에 대해 대거 순매수에 나섰다는 것이다. 정명지 삼성증권 투자정보팀장은 ""'오징어게임' 흥행 관련 뉴스가 연일 쏟아지고 한국 배터리업체가 해외 완성차업체와 합작사를 세운다는 소식도 전해지면서 관련 업종에 대한 개인 매수세가 이어지고 있다""고 말했다.

실제로 개인은 천스닥 회복을 이끈 주체로 지목된다. 지난 15일부터 4거래일 내내 동반 순매도에 나선 외국인·기관과 달리 개인은 매 거래일 '바이 코스닥' 행보를 이어갔다. 이 기간에 개인이 순매수한 금액은 4670억원에 달한다. 투자자들 관심은 코스닥 상승세가 지속될 수 있을지에 쏠리고 있다. 전문가들은 대체로 부정적인 반응이다. 최근 지수 상승은 실적 개선에 따른 시장 전반의 상승이 아닌 2차전지와 콘텐츠 등 특정 업종에 수급이 몰리면서 빚어진 것으로, '상승의 질'이 좋지 않다는 이유에서다.

김학균 신영증권 센터장은 ""한국 경제선행지수가 2개월 연속 꺾였기 때문에 코스닥 전체적으로 상황이 좋기는 어렵다""며 ""현재 뜨고 있는 테마주들 변동성이 큰 것도 약점""이라고 말했다.

미국 증시 강세로 인한 낙관론 확산이 과장됐다는 지적도 나온다. 정 팀장은 ""최근 미국 증시 랠리는 시장 변동성이 크다 보니 투자자들이 안전한 투자처로 몰린 결과""라며 ""미국과 신흥국 증시를 동일 선상에서 바라보기는 어렵다""고 말했다.


전문가들은 코스닥 주력 업종의 전망도 불투명하다고 입을 모은다. 2차전지 소재주는 밸류에이션이 이미 세계 최고 수준으로, 추가 상승보다는 조정 가능성이 크다는 지적이다. 반도체 소재·장비주 역시 반도체 업황이 다운사이클에 접어들었기 때문에 삼성전자의 투자 관련 소식이 나오면 주가가 간헐적으로 오를 수는 있지만 지속적인 상승은 어려울 것으로 예상된다. 바이오주도 상황은 마찬가지다. 정 센터장은 ""현재 코스닥 시장은 고점은 낮아지고 저점도 낮아지는 약세장 흐름에 있다고 판단된다""며 ""다만 미국 증시가 좋은 모습을 보이면 조정 폭은 크지 않을 것""이라고 말했다.

하지만 추가 상승을 기대할 수 있다는 반론도 적지 않다. 정 팀장은 ""정보기술(IT) 업종은 업황은 좋지 않지만 최근 조정을 받아 주가가 많이 싸진 만큼 수급이 몰릴 가능성이 있다""며 ""콘텐츠주도 2차전지주와 달리 시가총액이 크지 않아 주가가 크게 오를 여지가 있다. 게임주는 메타버스 열풍을 타고 지수 상승을 견인할 수 있다""고 말했다.

[김제관 기자 / 강인선 기자 / 차창희 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:35,3분기 상장사 실적 기대치 점점 낮아져,"3분기 상장사 실적 발표 시즌 개막을 앞두고 이익 전망치가 하향 조정되고 있다. 지난해 3분기 대비 실적 개선 흐름은 뚜렷하지만 최근 원자재발 인플레이션 우려가 고조되는 등 증시를 둘러싼 환경이 악화되면서 기대치가 낮아지고 있다. 예상치를 밑도는 실적 발표가 이어지면 증시가 흔들릴 수 있다는 우려도 제기된다.

20일 유안타증권에 따르면 삼성전자를 비롯한 주요 기업 200곳의 3분기 영업이익 전망치는 61조5000억원으로 예상된다.

이는 분기 영업이익 기준 사상 최대였던 지난 2분기(53조5000억원)보다 15% 이상 높은 수치다.

문제는 이달 전망치가 하향 조정되고 있다는 점이다. 김광현 유안타증권 연구원은 이날 보고서를 통해 ""1~2분기 실적 호조 영향으로 3분기 영업이익 전망치가 연초 대비 18.5% 높아졌다""며 ""하지만 지난 2주간 전망치가 2조원가량 하향 조정되는 등 실적 기대감이 약해지고 있다""고 분석했다.


유안타증권에 따르면 최근 화학, 증권, 전기 업종에서 전망치 하향 조정이 두드러지고 있다. 지난달 말 1조3000억원이었던 LG화학의 3분기 영업이익 전망치는 이달 들어 9500억원으로 내려갔으며, 같은 기간 한국전력은 1조원에서 6000억원으로, 한국금융지주는 4300억원에서 3300억원으로 하향 조정됐다.

김 연구원은 ""이익 레벨에 대한 기대보다는 전망치 하회에 대한 우려가 앞서는 상황""이라며 ""실적이 전망치에 부합한다면 다행이겠지만, 그러지 않는다면 증시에 충격을 줄 수도 있다""고 말했다.

[노현 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:34,"'폭풍영입 승부수' 신한운용, TDF 순자산 300%로 껑충","이창구 사장
이창구 신한자산운용 사장이 외부 인재를 대거 영입하며 상장지수펀드(ETF)와 연금 시장 공략에 속도를 붙이고 있다. ETF와 연금을 놓치면 운용사의 미래를 장담할 수 없다는 절박함에서 이 사장이 공격적인 투자에 나섰다는 평가다.

20일 금융투자 업계에 따르면 신한운용은 최근 연금디지털솔루션본부를 신설하고 관련 전문 인력을 대폭 보강했다. 템플턴자산운용에서 주식운용본부를 총괄한 강정구 글로벌 운용본부장과 하나금융투자에서 거시경제와 글로벌 자산배분 부문 최우수 애널리스트를 지낸 나중혁 투자전략센터장을 하반기에 신규 영입했다. 투자자들의 연금 자산을 불리기 위해 사내 모든 역량을 집중해야 한다는 이 사장 의지가 반영됐다는 평가다.

이 사장은 ""신한금융그룹의 완전 자회사로 출범하며 쌓은 자체 운용역량과 최근의 자신 있는 성과를 바탕으로 타깃데이트펀드(TDF)에서 확실한 시장 지위를 확보하고 있다""며 ""앞으로도 TDF에 모든 관심을 기울여 고객 자산과 함께 성장하는 회사가 될 것""이라고 강조했다.

실제로 이 사장의 투자는 성과로 이어지고 있다. 연금 투자 필수 상품으로 꼽히는 TDF 순자산이 최근 6000억원을 돌파했다. 지난해 말 대비 300%에 육박하는 폭풍 성장세다. 신한운용이 TDF 시장에서 새로운 강자로 부상하고 있다는 해석이 나온다. 신한운용 관계자는 ""전략적인 환헤지 비중 조절과 자산배분 전략으로 올해 좋은 성과를 내고 있다""며 ""마음편한TDF2050은 연초 이후 수익률이 13.86%에 이른다""고 말했다. 연초 이후 코스피가 5% 정도 오른 것과 비교하면 2배가 넘는 성과다.


신한운용은 지난달 '쏠(SOL)'로 ETF 브랜드명을 바꾸고 시장점유율 확대에 나섰다. 지난 3월 삼성자산운용에서 영입한 김정현 ETF운용센터장이 컨설팅팀·운용팀·상품팀 등 3개 팀을 총괄하고 있다. 신영증권 애널리스트 출신인 박수민 부장도 상품팀에 합류했다.

수개월 준비를 거쳐 지난달 SOL S&P500 ESG, SOL 유럽탄소배출권선물S&P(H), SOL 글로벌탄소배출권선물IHS(합성) 등 ETF 3개를 거래소에 올렸다. 현재 한국거래소에 상장된 탄소배출권 ETF 4개 중 2개가 신한운용 상품이다.

[문지웅 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:34,'유가급등' 호재에도…러시아·브라질펀드 '희비',"국제유가가 급등하는 가운데 유가 영향을 크게 받는 러시아와 브라질 펀드 수익률이 극명한 온도 차이를 보이고 있다. 같은 원자재 강국이지만 브라질에서는 경제 불안과 정치적 불확실성 등 악재가 크게 작용한 것으로 풀이된다.

20일 금융정보 제공업체 에프앤가이드에 따르면 러시아 주식형 펀드는 최근 3개월 수익률 16.02%를 기록했다. 같은 기간 해외 주식형 펀드 평균 수익률인 1.01%를 한참 웃도는 수치다. 최근 에너지 가격이 급등하면서 증시 내 비중이 높은 에너지 업종이 상승한 영향으로 분석된다. 세계 최대 천연가스 및 원유 수출국인 러시아는 원유·천연가스 수출 비중이 전체에서 절반가량을 차지한다. 실제로 국내 주요 러시아 펀드인 '키움러시아익스플로러펀드'는 러시아 최대 석유업체인 루크오일, 천연가스 등 에너지 생산기업 가스프롬 등을 각각 10%가량 편입하고 있다. 이 펀드는 최근 3개월 수익률이 19.08%, 6개월 수익률은 30.96% 수준이다.

반면 증시가 유가에 크게 영향을 받는 브라질 주식형 펀드는 최근 3개월 수익률이 -12.23%로 좋지 않은 모습이다. 러시아와 마찬가지로 시가총액 상위 기업에 에너지 업종 비중이 높지만 증시는 맥을 추지 못하고 있다. 브라질 보베스파지수는 지난 6월 13만776을 기록한 이후 지속 하락해 현재 11만 선에서 횡보하고 있다.

[신화 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:34,"3300 찍은후 4조 판 연기금, 크래프톤은 1조원 담았다","국내 유가증권시장(코스피)이 6월 말 3300선으로 고점을 달성한 후 하락 추세를 이어오는 가운데 같은 기간 연기금은 약 4조원을 순매도하며 시장에 매물을 쏟아냈다. 이 와중에도 연기금은 게임 업체 크래프톤을 1조원가량 순매수하며 비중을 크게 높였다.

20일 한국거래소에 따르면 연기금은 코스피가 하락 추세를 타기 시작한 6월 25일부터 지금까지 총 4조350억원을 순매도했다. 연기금의 매도 현황은 향후 국내 증시 방향성을 제시하는 주요 지표로 평가된다. 약 4개월 동안 '팔자' 기조를 이어온 연기금의 순매도 비중은 전체 기관투자자 중 81%에 달한다.

하지만 연기금은 같은 기간 크래프톤에 대해선 1조366억원을 순매수하며 비중을 높였다. 연기금의 순매수 2위 종목보다도 4배 넘게 많은 금액이다. 크래프톤은 고평가 논란 속에서 상장 초기에 40만원대까지 떨어졌지만 20일 기준 48만7000원까지 반등한 후 박스권 상단(50만원) 돌파를 시도 중이다. 미래에셋증권에 따르면 크래프톤의 3분기 추정 영업이익은 전년 동기 대비 27.7% 증가할 것으로 예상된다. 11월 신작 모멘텀 본격화와 함께 모건스탠리캐피털인터내셔널(MSCI) 지수 정기변경에 따라 크래프톤의 한국 지수 편입 가능성도 높아진 상황이다.

크래프톤 뒤로 연기금 순매수 규모는 삼성바이오로직스(2232억원), 현대중공업(1894억원), 하이브(1869억원) 순으로 높았다. 게임, 바이오, 조선, 엔터테인먼트 등 업종별 실적 전망이 뛰어난 소위 '대장주'로 평가받는 종목들을 집중적으로 사들인 모양새다.

또 SK아이이테크놀로지(1376억원), 포스코케미칼(1047억원), SK이노베이션(902억원)도 집중적으로 사들이며 배터리 종목에 대한 높은 애정을 나타냈다. 고려아연(1432억원) 등 세계 공급망 둔화에 따른 인플레이션 우려 속에 원자재주를 담은 모습도 보였다.

[차창희 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
2021.10.20 17:34,대선 수혜주 이름 무색…1달간 건설지수 7% 뚝,"대선 정책 수혜주로 분류되는 건설주의 최근 주가 흐름이 지지부진한 모습이다. 하지만 증권가에선 여전히 건설주가 시장 평균보다 '저평가'된 상태로 오히려 향후 2~3년간 실적 장세로 인한 밸류에이션 개선이 기대된다는 분석이 나온다.

20일 한국거래소에 따르면 최근 한 달간 유가증권시장(코스피) 건설업 지수는 약 7.1% 하락했다. 같은 기간 코스피200 건설 지수도 약 7.5% 떨어졌다. 이처럼 최근 건설주 주가 흐름이 부진했던 이유로는 분양 지연이 거론된다. 신한금융투자에 따르면 국내 주요 건설사들의 올해 3분기 분양 완료된 정비사업 물량은 약 7만6000가구로 연간 예정치(14만가구) 대비 달성률이 54%에 불과했다. 또 시중은행의 가계대출 규제 강화로 인해 부동산 시장 불확실성이 확대된 점도 원인으로 지목된다. 하지만 분양 지연이 부동산 시장 냉각이 아닌 규제 완화 기대감에 기인하고 있어 영향은 단기적일 것이라는 분석이다. 오히려 증권가에선 향후 2~3년간 건설사들이 안정적인 실적 개선을 이룰 것으로 전망한다. 김현욱 신한금융투자 책임연구원은 ""2020년 상반기 합산 수주가 2019년 대비 56% 증가하는 등 높은 기저효과에도 불구하고 올해 상반기 역시 전년 대비 10% 증가했다""고 밝혔다.

[차창희 기자]
[ⓒ 매일경제 & mk.co.kr, 무단전재 및 재배포 금지]"
